path_a,path_b,label_a,label_b,cross_label,phash_hamming,dhash_hamming,ssim,exact_sha_match,passes_pixel_confirmation,is_duplicate_for_grouping
3. Gray Blight/gray_blight_00557.jpg,6. Green mirid bug/green_mirid_bug_01274.jpg,3. Gray Blight,6. Green mirid bug,True,60,95,0.8211,False,False,False
3. Gray Blight/gray_blight_00558.jpg,6. Green mirid bug/green_mirid_bug_01016.jpg,3. Gray Blight,6. Green mirid bug,True,58,66,0.87277,False,False,False
3. Gray Blight/gray_blight_00559.jpg,5. Red spider/red_spider_00035.jpg,3. Gray Blight,5. Red spider,True,58,82,0.8466,False,False,False
3. Gray Blight/gray_blight_00559.jpg,6. Green mirid bug/green_mirid_bug_01244.jpg,3. Gray Blight,6. Green mirid bug,True,62,103,0.81512,False,False,False
3. Gray Blight/gray_blight_00559.jpg,7. Healthy leaf/healthy_00707.jpg,3. Gray Blight,7. Healthy leaf,True,62,130,0.84001,False,False,False
3. Gray Blight/gray_blight_00559.jpg,7. Healthy leaf/healthy_00717.jpg,3. Gray Blight,7. Healthy leaf,True,64,76,0.86142,False,False,False
3. Gray Blight/gray_blight_00565.jpg,7. Healthy leaf/healthy_00498.jpg,3. Gray Blight,7. Healthy leaf,True,64,68,0.80328,False,False,False
3. Gray Blight/gray_blight_00566.jpg,5. Red spider/red_spider_00283.jpg,3. Gray Blight,5. Red spider,True,64,77,0.7873,False,False,False
3. Gray Blight/gray_blight_00571.jpg,6. Green mirid bug/green_mirid_bug_00911.jpg,3. Gray Blight,6. Green mirid bug,True,60,100,0.81704,False,False,False
3. Gray Blight/gray_blight_00583.jpg,7. Healthy leaf/healthy_00789.jpg,3. Gray Blight,7. Healthy leaf,True,62,117,0.83994,False,False,False
3. Gray Blight/gray_blight_00587.jpg,6. Green mirid bug/green_mirid_bug_00030.jpg,3. Gray Blight,6. Green mirid bug,True,62,86,0.81244,False,False,False
3. Gray Blight/gray_blight_00587.jpg,6. Green mirid bug/green_mirid_bug_00285.jpg,3. Gray Blight,6. Green mirid bug,True,62,85,0.81118,False,False,False
3. Gray Blight/gray_blight_00594.jpg,3. Gray Blight/gray_blight_00743.jpg,3. Gray Blight,3. Gray Blight,False,60,67,0.84197,False,False,False
3. Gray Blight/gray_blight_00594.jpg,6. Green mirid bug/green_mirid_bug_01266.jpg,3. Gray Blight,6. Green mirid bug,True,60,110,0.84304,False,False,False
3. Gray Blight/gray_blight_00597.jpg,7. Healthy leaf/healthy_00629.jpg,3. Gray Blight,7. Healthy leaf,True,64,64,0.82015,False,False,False
3. Gray Blight/gray_blight_00600.jpg,4. Helopeltis/helopeltis_00330.jpg,3. Gray Blight,4. Helopeltis,True,44,85,0.8359,False,False,False
3. Gray Blight/gray_blight_00600.jpg,4. Helopeltis/helopeltis_00355.jpg,3. Gray Blight,4. Helopeltis,True,64,110,0.83035,False,False,False
3. Gray Blight/gray_blight_00600.jpg,4. Helopeltis/helopeltis_00570.jpg,3. Gray Blight,4. Helopeltis,True,58,106,0.84284,False,False,False
3. Gray Blight/gray_blight_00600.jpg,5. Red spider/red_spider_00385.jpg,3. Gray Blight,5. Red spider,True,54,88,0.82782,False,False,False
3. Gray Blight/gray_blight_00600.jpg,7. Healthy leaf/healthy_00529.jpg,3. Gray Blight,7. Healthy leaf,True,62,86,0.83371,False,False,False
3. Gray Blight/gray_blight_00601.jpg,3. Gray Blight/gray_blight_00701.jpg,3. Gray Blight,3. Gray Blight,False,62,82,0.8479,False,False,False
3. Gray Blight/gray_blight_00601.jpg,3. Gray Blight/gray_blight_00956.jpg,3. Gray Blight,3. Gray Blight,False,60,104,0.8464,False,False,False
3. Gray Blight/gray_blight_00601.jpg,3. Gray Blight/gray_blight_00957.jpg,3. Gray Blight,3. Gray Blight,False,58,95,0.85843,False,False,False
3. Gray Blight/gray_blight_00601.jpg,5. Red spider/red_spider_00452.jpg,3. Gray Blight,5. Red spider,True,60,88,0.84082,False,False,False
3. Gray Blight/gray_blight_00601.jpg,7. Healthy leaf/healthy_00146.jpg,3. Gray Blight,7. Healthy leaf,True,58,104,0.84499,False,False,False
3. Gray Blight/gray_blight_00614.jpg,4. Helopeltis/helopeltis_00569.jpg,3. Gray Blight,4. Helopeltis,True,64,99,0.81483,False,False,False
3. Gray Blight/gray_blight_00619.jpg,5. Red spider/red_spider_00014.jpg,3. Gray Blight,5. Red spider,True,58,88,0.74167,False,False,False
3. Gray Blight/gray_blight_00620.jpg,7. Healthy leaf/healthy_00234.jpg,3. Gray Blight,7. Healthy leaf,True,62,92,0.81372,False,False,False
3. Gray Blight/gray_blight_00626.jpg,6. Green mirid bug/green_mirid_bug_00330.jpg,3. Gray Blight,6. Green mirid bug,True,64,84,0.77275,False,False,False
3. Gray Blight/gray_blight_00631.jpg,7. Healthy leaf/healthy_00741.jpg,3. Gray Blight,7. Healthy leaf,True,64,116,0.73971,False,False,False
3. Gray Blight/gray_blight_00634.jpg,6. Green mirid bug/green_mirid_bug_00971.jpg,3. Gray Blight,6. Green mirid bug,True,60,101,0.84312,False,False,False
3. Gray Blight/gray_blight_00634.jpg,7. Healthy leaf/healthy_00013.jpg,3. Gray Blight,7. Healthy leaf,True,58,93,0.84288,False,False,False
3. Gray Blight/gray_blight_00636.jpg,5. Red spider/red_spider_00494.jpg,3. Gray Blight,5. Red spider,True,62,70,0.7314,False,False,False
3. Gray Blight/gray_blight_00637.jpg,7. Healthy leaf/healthy_00392.jpg,3. Gray Blight,7. Healthy leaf,True,58,88,0.77339,False,False,False
3. Gray Blight/gray_blight_00638.jpg,7. Healthy leaf/healthy_00064.jpg,3. Gray Blight,7. Healthy leaf,True,62,88,0.80949,False,False,False
3. Gray Blight/gray_blight_00646.jpg,3. Gray Blight/gray_blight_00767.jpg,3. Gray Blight,3. Gray Blight,False,62,81,0.7498,False,False,False
3. Gray Blight/gray_blight_00646.jpg,4. Helopeltis/helopeltis_00464.jpg,3. Gray Blight,4. Helopeltis,True,64,102,0.76727,False,False,False
3. Gray Blight/gray_blight_00648.jpg,6. Green mirid bug/green_mirid_bug_00235.jpg,3. Gray Blight,6. Green mirid bug,True,62,100,0.8428,False,False,False
3. Gray Blight/gray_blight_00665.jpg,4. Helopeltis/helopeltis_00229.jpg,3. Gray Blight,4. Helopeltis,True,60,101,0.8389,False,False,False
3. Gray Blight/gray_blight_00667.jpg,5. Red spider/red_spider_00109.jpg,3. Gray Blight,5. Red spider,True,64,89,0.8321,False,False,False
3. Gray Blight/gray_blight_00667.jpg,6. Green mirid bug/green_mirid_bug_00018.jpg,3. Gray Blight,6. Green mirid bug,True,58,86,0.84109,False,False,False
3. Gray Blight/gray_blight_00667.jpg,6. Green mirid bug/green_mirid_bug_00019.jpg,3. Gray Blight,6. Green mirid bug,True,64,87,0.84152,False,False,False
3. Gray Blight/gray_blight_00678.jpg,4. Helopeltis/helopeltis_00569.jpg,3. Gray Blight,4. Helopeltis,True,62,109,0.81895,False,False,False
3. Gray Blight/gray_blight_00678.jpg,6. Green mirid bug/green_mirid_bug_00839.jpg,3. Gray Blight,6. Green mirid bug,True,64,152,0.80595,False,False,False
3. Gray Blight/gray_blight_00689.jpg,5. Red spider/red_spider_00286.jpg,3. Gray Blight,5. Red spider,True,52,96,0.79459,False,False,False
3. Gray Blight/gray_blight_00690.jpg,6. Green mirid bug/green_mirid_bug_01147.jpg,3. Gray Blight,6. Green mirid bug,True,62,120,0.82812,False,False,False
3. Gray Blight/gray_blight_00691.jpg,6. Green mirid bug/green_mirid_bug_00282.jpg,3. Gray Blight,6. Green mirid bug,True,52,87,0.82181,False,False,False
3. Gray Blight/gray_blight_00692.jpg,4. Helopeltis/helopeltis_00443.jpg,3. Gray Blight,4. Helopeltis,True,60,119,0.83844,False,False,False
3. Gray Blight/gray_blight_00693.jpg,6. Green mirid bug/green_mirid_bug_01246.jpg,3. Gray Blight,6. Green mirid bug,True,64,81,0.84104,False,False,False
3. Gray Blight/gray_blight_00699.jpg,7. Healthy leaf/healthy_00876.jpg,3. Gray Blight,7. Healthy leaf,True,60,48,0.84001,False,False,False
3. Gray Blight/gray_blight_00700.jpg,6. Green mirid bug/green_mirid_bug_01194.jpg,3. Gray Blight,6. Green mirid bug,True,64,61,0.7824,False,False,False
3. Gray Blight/gray_blight_00704.jpg,5. Red spider/red_spider_00156.jpg,3. Gray Blight,5. Red spider,True,64,116,0.7846,False,False,False
3. Gray Blight/gray_blight_00704.jpg,5. Red spider/red_spider_00494.jpg,3. Gray Blight,5. Red spider,True,54,125,0.79664,False,False,False
3. Gray Blight/gray_blight_00704.jpg,7. Healthy leaf/healthy_00660.jpg,3. Gray Blight,7. Healthy leaf,True,62,87,0.81072,False,False,False
3. Gray Blight/gray_blight_00714.jpg,6. Green mirid bug/green_mirid_bug_00572.jpg,3. Gray Blight,6. Green mirid bug,True,62,114,0.82233,False,False,False
3. Gray Blight/gray_blight_00714.jpg,7. Healthy leaf/healthy_00009.jpg,3. Gray Blight,7. Healthy leaf,True,52,91,0.84584,False,False,False
3. Gray Blight/gray_blight_00715.jpg,7. Healthy leaf/healthy_00220.jpg,3. Gray Blight,7. Healthy leaf,True,64,113,0.81795,False,False,False
3. Gray Blight/gray_blight_00718.jpg,3. Gray Blight/gray_blight_00719.jpg,3. Gray Blight,3. Gray Blight,False,64,79,0.81262,False,False,False
3. Gray Blight/gray_blight_00719.jpg,7. Healthy leaf/healthy_00728.jpg,3. Gray Blight,7. Healthy leaf,True,56,115,0.85538,False,False,False
3. Gray Blight/gray_blight_00722.jpg,6. Green mirid bug/green_mirid_bug_00311.jpg,3. Gray Blight,6. Green mirid bug,True,64,93,0.79469,False,False,False
3. Gray Blight/gray_blight_00723.jpg,3. Gray Blight/gray_blight_00935.jpg,3. Gray Blight,3. Gray Blight,False,58,99,0.78664,False,False,False
3. Gray Blight/gray_blight_00723.jpg,6. Green mirid bug/green_mirid_bug_00371.jpg,3. Gray Blight,6. Green mirid bug,True,64,85,0.83189,False,False,False
3. Gray Blight/gray_blight_00723.jpg,7. Healthy leaf/healthy_00785.jpg,3. Gray Blight,7. Healthy leaf,True,58,98,0.79974,False,False,False
3. Gray Blight/gray_blight_00724.jpg,5. Red spider/red_spider_00459.jpg,3. Gray Blight,5. Red spider,True,64,115,0.76985,False,False,False
3. Gray Blight/gray_blight_00726.jpg,4. Helopeltis/helopeltis_00439.jpg,3. Gray Blight,4. Helopeltis,True,64,114,0.81349,False,False,False
3. Gray Blight/gray_blight_00726.jpg,5. Red spider/red_spider_00374.jpg,3. Gray Blight,5. Red spider,True,56,89,0.73912,False,False,False
3. Gray Blight/gray_blight_00726.jpg,7. Healthy leaf/healthy_00916.jpg,3. Gray Blight,7. Healthy leaf,True,62,107,0.81564,False,False,False
3. Gray Blight/gray_blight_00731.jpg,3. Gray Blight/gray_blight_00812.jpg,3. Gray Blight,3. Gray Blight,False,64,83,0.7454,False,False,False
3. Gray Blight/gray_blight_00739.jpg,4. Helopeltis/helopeltis_00024.jpg,3. Gray Blight,4. Helopeltis,True,60,85,0.86363,False,False,False
3. Gray Blight/gray_blight_00739.jpg,5. Red spider/red_spider_00065.jpg,3. Gray Blight,5. Red spider,True,58,91,0.86824,False,False,False
3. Gray Blight/gray_blight_00739.jpg,5. Red spider/red_spider_00071.jpg,3. Gray Blight,5. Red spider,True,62,91,0.86858,False,False,False
3. Gray Blight/gray_blight_00739.jpg,5. Red spider/red_spider_00249.jpg,3. Gray Blight,5. Red spider,True,46,90,0.86965,False,False,False
3. Gray Blight/gray_blight_00739.jpg,7. Healthy leaf/healthy_00273.jpg,3. Gray Blight,7. Healthy leaf,True,60,89,0.87584,False,False,False
3. Gray Blight/gray_blight_00740.jpg,5. Red spider/red_spider_00128.jpg,3. Gray Blight,5. Red spider,True,60,99,0.8622,False,False,False
3. Gray Blight/gray_blight_00743.jpg,5. Red spider/red_spider_00430.jpg,3. Gray Blight,5. Red spider,True,48,47,0.88829,False,False,False
3. Gray Blight/gray_blight_00743.jpg,7. Healthy leaf/healthy_00695.jpg,3. Gray Blight,7. Healthy leaf,True,60,83,0.85984,False,False,False
3. Gray Blight/gray_blight_00744.jpg,5. Red spider/red_spider_00509.jpg,3. Gray Blight,5. Red spider,True,62,98,0.82504,False,False,False
3. Gray Blight/gray_blight_00745.jpg,5. Red spider/red_spider_00044.jpg,3. Gray Blight,5. Red spider,True,62,93,0.78064,False,False,False
3. Gray Blight/gray_blight_00747.jpg,4. Helopeltis/helopeltis_00446.jpg,3. Gray Blight,4. Helopeltis,True,60,107,0.81891,False,False,False
3. Gray Blight/gray_blight_00750.jpg,7. Healthy leaf/healthy_00454.jpg,3. Gray Blight,7. Healthy leaf,True,58,85,0.75409,False,False,False
3. Gray Blight/gray_blight_00750.jpg,7. Healthy leaf/healthy_00855.jpg,3. Gray Blight,7. Healthy leaf,True,62,94,0.74949,False,False,False
3. Gray Blight/gray_blight_00752.jpg,4. Helopeltis/helopeltis_00545.jpg,3. Gray Blight,4. Helopeltis,True,60,117,0.79137,False,False,False
3. Gray Blight/gray_blight_00752.jpg,5. Red spider/red_spider_00248.jpg,3. Gray Blight,5. Red spider,True,54,106,0.8193,False,False,False
3. Gray Blight/gray_blight_00752.jpg,6. Green mirid bug/green_mirid_bug_00488.jpg,3. Gray Blight,6. Green mirid bug,True,64,88,0.7967,False,False,False
3. Gray Blight/gray_blight_00756.jpg,7. Healthy leaf/healthy_00660.jpg,3. Gray Blight,7. Healthy leaf,True,62,65,0.84073,False,False,False
3. Gray Blight/gray_blight_00757.jpg,7. Healthy leaf/healthy_00660.jpg,3. Gray Blight,7. Healthy leaf,True,60,85,0.83614,False,False,False
3. Gray Blight/gray_blight_00761.jpg,6. Green mirid bug/green_mirid_bug_00778.jpg,3. Gray Blight,6. Green mirid bug,True,62,115,0.85407,False,False,False
3. Gray Blight/gray_blight_00762.jpg,7. Healthy leaf/healthy_00692.jpg,3. Gray Blight,7. Healthy leaf,True,62,109,0.79221,False,False,False
3. Gray Blight/gray_blight_00770.jpg,6. Green mirid bug/green_mirid_bug_01185.jpg,3. Gray Blight,6. Green mirid bug,True,64,110,0.83589,False,False,False
3. Gray Blight/gray_blight_00770.jpg,6. Green mirid bug/green_mirid_bug_01232.jpg,3. Gray Blight,6. Green mirid bug,True,56,94,0.83619,False,False,False
3. Gray Blight/gray_blight_00770.jpg,7. Healthy leaf/healthy_00710.jpg,3. Gray Blight,7. Healthy leaf,True,58,90,0.81004,False,False,False
3. Gray Blight/gray_blight_00772.jpg,6. Green mirid bug/green_mirid_bug_00846.jpg,3. Gray Blight,6. Green mirid bug,True,64,118,0.79506,False,False,False
3. Gray Blight/gray_blight_00772.jpg,7. Healthy leaf/healthy_00696.jpg,3. Gray Blight,7. Healthy leaf,True,58,85,0.8438,False,False,False
3. Gray Blight/gray_blight_00773.jpg,6. Green mirid bug/green_mirid_bug_00945.jpg,3. Gray Blight,6. Green mirid bug,True,64,109,0.82109,False,False,False
3. Gray Blight/gray_blight_00781.jpg,6. Green mirid bug/green_mirid_bug_00365.jpg,3. Gray Blight,6. Green mirid bug,True,64,103,0.83123,False,False,False
3. Gray Blight/gray_blight_00781.jpg,6. Green mirid bug/green_mirid_bug_01239.jpg,3. Gray Blight,6. Green mirid bug,True,58,91,0.83453,False,False,False
3. Gray Blight/gray_blight_00785.jpg,6. Green mirid bug/green_mirid_bug_01114.jpg,3. Gray Blight,6. Green mirid bug,True,62,118,0.84182,False,False,False
3. Gray Blight/gray_blight_00787.jpg,5. Red spider/red_spider_00408.jpg,3. Gray Blight,5. Red spider,True,64,84,0.71897,False,False,False
3. Gray Blight/gray_blight_00790.jpg,6. Green mirid bug/green_mirid_bug_00647.jpg,3. Gray Blight,6. Green mirid bug,True,52,102,0.85596,False,False,False
3. Gray Blight/gray_blight_00790.jpg,6. Green mirid bug/green_mirid_bug_00648.jpg,3. Gray Blight,6. Green mirid bug,True,60,106,0.86048,False,False,False
3. Gray Blight/gray_blight_00791.jpg,5. Red spider/red_spider_00241.jpg,3. Gray Blight,5. Red spider,True,64,76,0.86835,False,False,False
3. Gray Blight/gray_blight_00793.jpg,7. Healthy leaf/healthy_00448.jpg,3. Gray Blight,7. Healthy leaf,True,62,93,0.77696,False,False,False
3. Gray Blight/gray_blight_00799.jpg,6. Green mirid bug/green_mirid_bug_00967.jpg,3. Gray Blight,6. Green mirid bug,True,62,111,0.79082,False,False,False
3. Gray Blight/gray_blight_00816.jpg,3. Gray Blight/gray_blight_00835.jpg,3. Gray Blight,3. Gray Blight,False,46,70,0.78339,False,False,False
3. Gray Blight/gray_blight_00819.jpg,3. Gray Blight/gray_blight_00820.jpg,3. Gray Blight,3. Gray Blight,False,60,88,0.78623,False,False,False
3. Gray Blight/gray_blight_00820.jpg,3. Gray Blight/gray_blight_01004.jpg,3. Gray Blight,3. Gray Blight,False,60,101,0.80121,False,False,False
3. Gray Blight/gray_blight_00824.jpg,4. Helopeltis/helopeltis_00570.jpg,3. Gray Blight,4. Helopeltis,True,58,73,0.85421,False,False,False
3. Gray Blight/gray_blight_00824.jpg,7. Healthy leaf/healthy_00536.jpg,3. Gray Blight,7. Healthy leaf,True,64,88,0.83117,False,False,False
3. Gray Blight/gray_blight_00827.jpg,5. Red spider/red_spider_00187.jpg,3. Gray Blight,5. Red spider,True,64,82,0.82559,False,False,False
3. Gray Blight/gray_blight_00827.jpg,7. Healthy leaf/healthy_00877.jpg,3. Gray Blight,7. Healthy leaf,True,60,100,0.84221,False,False,False
3. Gray Blight/gray_blight_00837.jpg,4. Helopeltis/helopeltis_00501.jpg,3. Gray Blight,4. Helopeltis,True,50,102,0.86109,False,False,False
3. Gray Blight/gray_blight_00837.jpg,6. Green mirid bug/green_mirid_bug_01239.jpg,3. Gray Blight,6. Green mirid bug,True,62,107,0.84966,False,False,False
3. Gray Blight/gray_blight_00845.jpg,7. Healthy leaf/healthy_00399.jpg,3. Gray Blight,7. Healthy leaf,True,64,132,0.87771,False,False,False
3. Gray Blight/gray_blight_00863.jpg,5. Red spider/red_spider_00464.jpg,3. Gray Blight,5. Red spider,True,56,41,0.8862,False,False,False
3. Gray Blight/gray_blight_00864.jpg,3. Gray Blight/gray_blight_00866.jpg,3. Gray Blight,3. Gray Blight,False,52,51,0.88941,False,False,False
3. Gray Blight/gray_blight_00866.jpg,5. Red spider/red_spider_00492.jpg,3. Gray Blight,5. Red spider,True,54,46,0.89402,False,False,False
3. Gray Blight/gray_blight_00866.jpg,6. Green mirid bug/green_mirid_bug_01009.jpg,3. Gray Blight,6. Green mirid bug,True,62,56,0.8591,False,False,False
3. Gray Blight/gray_blight_00871.jpg,6. Green mirid bug/green_mirid_bug_00879.jpg,3. Gray Blight,6. Green mirid bug,True,62,62,0.88195,False,False,False
3. Gray Blight/gray_blight_00871.jpg,7. Healthy leaf/healthy_00717.jpg,3. Gray Blight,7. Healthy leaf,True,60,108,0.86916,False,False,False
3. Gray Blight/gray_blight_00873.jpg,3. Gray Blight/gray_blight_00874.jpg,3. Gray Blight,3. Gray Blight,False,60,45,0.88809,False,False,False
3. Gray Blight/gray_blight_00874.jpg,4. Helopeltis/helopeltis_00174.jpg,3. Gray Blight,4. Helopeltis,True,64,99,0.87052,False,False,False
3. Gray Blight/gray_blight_00880.jpg,5. Red spider/red_spider_00069.jpg,3. Gray Blight,5. Red spider,True,64,99,0.88318,False,False,False
3. Gray Blight/gray_blight_00880.jpg,5. Red spider/red_spider_00221.jpg,3. Gray Blight,5. Red spider,True,64,71,0.85941,False,False,False
3. Gray Blight/gray_blight_00881.jpg,5. Red spider/red_spider_00510.jpg,3. Gray Blight,5. Red spider,True,58,62,0.86464,False,False,False
3. Gray Blight/gray_blight_00881.jpg,6. Green mirid bug/green_mirid_bug_00486.jpg,3. Gray Blight,6. Green mirid bug,True,64,114,0.84144,False,False,False
3. Gray Blight/gray_blight_00881.jpg,6. Green mirid bug/green_mirid_bug_00487.jpg,3. Gray Blight,6. Green mirid bug,True,54,122,0.84498,False,False,False
3. Gray Blight/gray_blight_00881.jpg,6. Green mirid bug/green_mirid_bug_00488.jpg,3. Gray Blight,6. Green mirid bug,True,48,118,0.848,False,False,False
3. Gray Blight/gray_blight_00889.jpg,3. Gray Blight/gray_blight_00890.jpg,3. Gray Blight,3. Gray Blight,False,46,44,0.70487,False,False,False
3. Gray Blight/gray_blight_00897.jpg,6. Green mirid bug/green_mirid_bug_00984.jpg,3. Gray Blight,6. Green mirid bug,True,62,92,0.78793,False,False,False
3. Gray Blight/gray_blight_00900.jpg,6. Green mirid bug/green_mirid_bug_00779.jpg,3. Gray Blight,6. Green mirid bug,True,64,108,0.82188,False,False,False
3. Gray Blight/gray_blight_00905.jpg,5. Red spider/red_spider_00231.jpg,3. Gray Blight,5. Red spider,True,64,122,0.76581,False,False,False
3. Gray Blight/gray_blight_00905.jpg,5. Red spider/red_spider_00377.jpg,3. Gray Blight,5. Red spider,True,62,103,0.8351,False,False,False
3. Gray Blight/gray_blight_00907.jpg,6. Green mirid bug/green_mirid_bug_00984.jpg,3. Gray Blight,6. Green mirid bug,True,62,64,0.79962,False,False,False
3. Gray Blight/gray_blight_00918.jpg,7. Healthy leaf/healthy_00433.jpg,3. Gray Blight,7. Healthy leaf,True,52,83,0.7217,False,False,False
3. Gray Blight/gray_blight_00930.jpg,3. Gray Blight/gray_blight_01007.jpg,3. Gray Blight,3. Gray Blight,False,58,95,0.80388,False,False,False
3. Gray Blight/gray_blight_00930.jpg,6. Green mirid bug/green_mirid_bug_00500.jpg,3. Gray Blight,6. Green mirid bug,True,58,60,0.80246,False,False,False
3. Gray Blight/gray_blight_00934.jpg,6. Green mirid bug/green_mirid_bug_00958.jpg,3. Gray Blight,6. Green mirid bug,True,52,79,0.83566,False,False,False
3. Gray Blight/gray_blight_00934.jpg,7. Healthy leaf/healthy_00520.jpg,3. Gray Blight,7. Healthy leaf,True,60,113,0.79262,False,False,False
3. Gray Blight/gray_blight_00934.jpg,7. Healthy leaf/healthy_00905.jpg,3. Gray Blight,7. Healthy leaf,True,62,89,0.82482,False,False,False
