relative_path,class_folder_raw,width,height,size_bytes,laplacian_var_blur,sharpness_flag,mean_brightness,std_contrast,decode_ok,corruption_status,has_exif
2. Brown Blight/brown_blight_00226.jpg,2. Brown Blight,1200,900,180948,217.684,soft,177.492,42.485,True,ok,True
2. Brown Blight/brown_blight_00227.jpg,2. Brown Blight,1200,904,120012,92.816,blurry,179.087,35.397,True,ok,True
2. Brown Blight/brown_blight_00228.jpg,2. Brown Blight,1200,1600,277579,170.063,soft,175.808,47.084,True,ok,True
2. Brown Blight/brown_blight_00229.jpg,2. Brown Blight,1200,1600,278478,162.909,soft,176.704,44.704,True,ok,True
2. Brown Blight/brown_blight_00230.jpg,2. Brown Blight,1200,1600,296904,102.6,soft,177.975,43.3,True,ok,True
2. Brown Blight/brown_blight_00231.jpg,2. Brown Blight,1200,1600,313288,122.542,soft,174.739,41.551,True,ok,True
2. Brown Blight/brown_blight_00232.jpg,2. Brown Blight,1200,1600,291272,83.016,blurry,177.274,38.424,True,ok,True
2. Brown Blight/brown_blight_00233.jpg,2. Brown Blight,1200,1600,287527,77.662,blurry,174.023,40.159,True,ok,True
2. Brown Blight/brown_blight_00234.jpg,2. Brown Blight,1200,1600,311569,80.334,blurry,156.06,32.617,True,ok,True
2. Brown Blight/brown_blight_00235.jpg,2. Brown Blight,1200,904,109134,109.319,soft,181.539,38.86,True,ok,True
2. Brown Blight/brown_blight_00236.jpg,2. Brown Blight,1200,904,130307,146.174,soft,184.599,37.981,True,ok,True
2. Brown Blight/brown_blight_00237.jpg,2. Brown Blight,1200,904,125706,151.69,soft,185.093,35.52,True,ok,True
2. Brown Blight/brown_blight_00238.jpg,2. Brown Blight,1200,904,128447,133.471,soft,184.316,37.287,True,ok,True
2. Brown Blight/brown_blight_00239.jpg,2. Brown Blight,1200,904,157510,227.505,soft,181.25,50.654,True,ok,True
2. Brown Blight/brown_blight_00240.jpg,2. Brown Blight,1200,904,151822,191.447,soft,169.985,57.174,True,ok,True
2. Brown Blight/brown_blight_00241.jpg,2. Brown Blight,1200,904,154112,235.582,soft,171.333,56.952,True,ok,True
2. Brown Blight/brown_blight_00242.jpg,2. Brown Blight,1200,904,159654,189.358,soft,172.533,52.571,True,ok,True
2. Brown Blight/brown_blight_00243.jpg,2. Brown Blight,1200,904,158186,203.462,soft,173.267,50.452,True,ok,True
2. Brown Blight/brown_blight_00244.jpg,2. Brown Blight,1200,904,159474,214.514,soft,171.448,53.523,True,ok,True
2. Brown Blight/brown_blight_00245.jpg,2. Brown Blight,1200,904,169744,161.77,soft,181.919,54.146,True,ok,True
2. Brown Blight/brown_blight_00246.jpg,2. Brown Blight,1200,904,135241,128.603,soft,173.788,48.088,True,ok,True
2. Brown Blight/brown_blight_00247.jpg,2. Brown Blight,1200,904,143116,164.737,soft,169.572,48.184,True,ok,True
2. Brown Blight/brown_blight_00248.jpg,2. Brown Blight,1200,904,145039,128.12,soft,192.055,43.653,True,ok,True
2. Brown Blight/brown_blight_00249.jpg,2. Brown Blight,1200,904,107985,104.707,soft,185.686,27.939,True,ok,True
2. Brown Blight/brown_blight_00250.jpg,2. Brown Blight,1200,904,109158,114.971,soft,185.717,27.015,True,ok,True
2. Brown Blight/brown_blight_00251.jpg,2. Brown Blight,1200,900,133238,62.732,blurry,176.479,32.752,True,ok,True
2. Brown Blight/brown_blight_00252.jpg,2. Brown Blight,1200,900,138632,72.198,blurry,173.373,36.877,True,ok,True
2. Brown Blight/brown_blight_00253.jpg,2. Brown Blight,1200,900,138679,61.09,blurry,177.214,30.07,True,ok,True
2. Brown Blight/brown_blight_00254.jpg,2. Brown Blight,1200,900,147050,61.297,blurry,175.999,30.705,True,ok,True
2. Brown Blight/brown_blight_00255.jpg,2. Brown Blight,1200,1600,273218,87.362,blurry,173.182,40.15,True,ok,True
2. Brown Blight/brown_blight_00256.jpg,2. Brown Blight,1200,1600,302179,124.909,soft,180.355,47.327,True,ok,True
2. Brown Blight/brown_blight_00257.jpg,2. Brown Blight,1200,1600,263668,93.643,blurry,175.178,43.394,True,ok,True
2. Brown Blight/brown_blight_00258.jpg,2. Brown Blight,1200,904,92547,56.12,blurry,172.588,29.473,True,ok,True
2. Brown Blight/brown_blight_00259.jpg,2. Brown Blight,1200,904,123556,69.993,blurry,199.499,33.008,True,ok,True
2. Brown Blight/brown_blight_00260.jpg,2. Brown Blight,1200,904,111833,104.611,soft,191.747,41.461,True,ok,True
2. Brown Blight/brown_blight_00261.jpg,2. Brown Blight,1200,904,111763,96.618,blurry,191.019,32.141,True,ok,True
2. Brown Blight/brown_blight_00262.jpg,2. Brown Blight,1200,904,138523,93.498,blurry,199.387,31.669,True,ok,True
2. Brown Blight/brown_blight_00263.jpg,2. Brown Blight,1200,904,161586,197.912,soft,173.325,51.446,True,ok,True
2. Brown Blight/brown_blight_00264.jpg,2. Brown Blight,1200,904,136347,166.615,soft,187.634,50.541,True,ok,True
2. Brown Blight/brown_blight_00265.jpg,2. Brown Blight,1200,904,153197,197.382,soft,179.738,53.137,True,ok,True
2. Brown Blight/brown_blight_00266.jpg,2. Brown Blight,1200,904,125223,158.347,soft,175.27,48.499,True,ok,True
2. Brown Blight/brown_blight_00267.jpg,2. Brown Blight,1200,904,147585,178.755,soft,179.41,57.727,True,ok,True
2. Brown Blight/brown_blight_00268.jpg,2. Brown Blight,1200,1600,271294,114.521,soft,180.594,34.817,True,ok,True
2. Brown Blight/brown_blight_00269.jpg,2. Brown Blight,1200,1600,269425,111.541,soft,180.312,34.468,True,ok,True
2. Brown Blight/brown_blight_00270.jpg,2. Brown Blight,1200,1600,262534,74.025,blurry,178.536,30.126,True,ok,True
2. Brown Blight/brown_blight_00271.jpg,2. Brown Blight,1200,1600,258685,72.197,blurry,180.089,28.972,True,ok,True
2. Brown Blight/brown_blight_00272.jpg,2. Brown Blight,1200,900,156046,87.827,blurry,177.944,40.861,True,ok,True
2. Brown Blight/brown_blight_00273.jpg,2. Brown Blight,1200,900,151858,95.175,blurry,177.308,40.09,True,ok,True
2. Brown Blight/brown_blight_00274.jpg,2. Brown Blight,1200,1600,279040,81.662,blurry,174.295,33.177,True,ok,True
2. Brown Blight/brown_blight_00275.jpg,2. Brown Blight,1200,1600,270677,85.284,blurry,171.905,37.745,True,ok,True
2. Brown Blight/brown_blight_00276.jpg,2. Brown Blight,1200,904,168407,248.47,soft,175.77,53.633,True,ok,True
2. Brown Blight/brown_blight_00277.jpg,2. Brown Blight,1200,904,152009,204.455,soft,180.876,47.491,True,ok,True
2. Brown Blight/brown_blight_00278.jpg,2. Brown Blight,1200,904,122831,127.132,soft,180.369,51.049,True,ok,True
2. Brown Blight/brown_blight_00279.jpg,2. Brown Blight,1200,904,123025,191.404,soft,173.431,60.415,True,ok,True
2. Brown Blight/brown_blight_00280.jpg,2. Brown Blight,1200,904,145723,181.013,soft,179.143,48.179,True,ok,True
2. Brown Blight/brown_blight_00281.jpg,2. Brown Blight,1200,1600,232558,41.112,blurry,166.663,26.68,True,ok,True
2. Brown Blight/brown_blight_00282.jpg,2. Brown Blight,1200,1600,237534,43.639,blurry,167.281,27.082,True,ok,True
2. Brown Blight/brown_blight_00283.jpg,2. Brown Blight,1200,1600,241652,46.083,blurry,173.681,24.844,True,ok,True
2. Brown Blight/brown_blight_00284.jpg,2. Brown Blight,1200,1600,285739,79.025,blurry,171.861,35.829,True,ok,True
2. Brown Blight/brown_blight_00285.jpg,2. Brown Blight,1200,1600,281895,76.716,blurry,172.144,35.431,True,ok,True
2. Brown Blight/brown_blight_00286.jpg,2. Brown Blight,1200,1600,254892,105.838,soft,178.684,40.154,True,ok,True
2. Brown Blight/brown_blight_00287.jpg,2. Brown Blight,1200,1600,252844,94.842,blurry,176.304,40.934,True,ok,True
2. Brown Blight/brown_blight_00288.jpg,2. Brown Blight,1200,1600,289418,104.525,soft,170.164,45.106,True,ok,True
2. Brown Blight/brown_blight_00289.jpg,2. Brown Blight,1200,1600,297557,103.415,soft,169.357,45.578,True,ok,True
2. Brown Blight/brown_blight_00290.jpg,2. Brown Blight,1200,904,139594,153.024,soft,178.434,48.124,True,ok,True
2. Brown Blight/brown_blight_00291.jpg,2. Brown Blight,1200,904,146360,190.838,soft,177.801,51.531,True,ok,True
2. Brown Blight/brown_blight_00292.jpg,2. Brown Blight,1200,904,118263,141.443,soft,204.013,43.257,True,ok,True
2. Brown Blight/brown_blight_00293.jpg,2. Brown Blight,1200,904,103989,160.805,soft,206.129,51.679,True,ok,True
2. Brown Blight/brown_blight_00294.jpg,2. Brown Blight,1200,904,124606,135.286,soft,203.722,41.18,True,ok,True
2. Brown Blight/brown_blight_00295.jpg,2. Brown Blight,1200,904,107558,189.967,soft,210.591,58.462,True,ok,True
2. Brown Blight/brown_blight_00296.jpg,2. Brown Blight,1200,904,173265,276.455,soft,202.98,60.793,True,ok,True
2. Brown Blight/brown_blight_00297.jpg,2. Brown Blight,1200,1600,365753,166.937,soft,175.705,66.375,True,ok,True
2. Brown Blight/brown_blight_00298.jpg,2. Brown Blight,1200,900,230793,227.094,soft,172.326,70.534,True,ok,True
2. Brown Blight/brown_blight_00299.jpg,2. Brown Blight,1200,900,206523,177.252,soft,176.587,54.885,True,ok,True
2. Brown Blight/brown_blight_00300.jpg,2. Brown Blight,1200,900,209449,167.662,soft,169.192,56.949,True,ok,True
2. Brown Blight/brown_blight_00301.jpg,2. Brown Blight,1200,904,123381,118.994,soft,181.82,35.125,True,ok,True
2. Brown Blight/brown_blight_00302.jpg,2. Brown Blight,1200,904,105861,89.692,blurry,189.124,26.886,True,ok,True
2. Brown Blight/brown_blight_00303.jpg,2. Brown Blight,1200,904,127893,104.972,soft,192.477,26.913,True,ok,True
2. Brown Blight/brown_blight_00304.jpg,2. Brown Blight,1200,1600,275254,140.048,soft,180.344,54.378,True,ok,True
2. Brown Blight/brown_blight_00305.jpg,2. Brown Blight,1200,1600,271476,112.631,soft,183.431,58.826,True,ok,True
2. Brown Blight/brown_blight_00306.jpg,2. Brown Blight,1200,1600,349935,209.099,soft,178.456,54.211,True,ok,True
2. Brown Blight/brown_blight_00307.jpg,2. Brown Blight,1200,1600,347672,182.374,soft,179.163,54.504,True,ok,True
2. Brown Blight/brown_blight_00308.jpg,2. Brown Blight,1200,904,155978,162.484,soft,187.301,48.322,True,ok,True
2. Brown Blight/brown_blight_00309.jpg,2. Brown Blight,1200,904,111699,64.719,blurry,188.302,26.19,True,ok,True
2. Brown Blight/brown_blight_00310.jpg,2. Brown Blight,1200,904,104622,64.498,blurry,188.949,27.607,True,ok,True
2. Brown Blight/brown_blight_00311.jpg,2. Brown Blight,1200,1600,553235,194.746,soft,176.308,37.722,True,ok,True
2. Brown Blight/brown_blight_00312.jpg,2. Brown Blight,1200,1600,562979,204.445,soft,176.98,39.199,True,ok,True
2. Brown Blight/brown_blight_00313.jpg,2. Brown Blight,1200,900,369616,313.897,sharp,167.744,58.062,True,ok,True
2. Brown Blight/brown_blight_00314.jpg,2. Brown Blight,1200,1600,423548,178.455,soft,179.661,53.815,True,ok,True
2. Brown Blight/brown_blight_00315.jpg,2. Brown Blight,1200,1600,451902,182.224,soft,177.134,53.001,True,ok,True
2. Brown Blight/brown_blight_00316.jpg,2. Brown Blight,1200,1600,456786,193.63,soft,166.96,59.938,True,ok,True
2. Brown Blight/brown_blight_00317.jpg,2. Brown Blight,1200,1600,523648,181.818,soft,181.388,39.963,True,ok,True
2. Brown Blight/brown_blight_00318.jpg,2. Brown Blight,1200,1600,500345,163.747,soft,183.073,40.268,True,ok,True
2. Brown Blight/brown_blight_00319.jpg,2. Brown Blight,1200,1600,586439,237.025,soft,175.872,50.621,True,ok,True
2. Brown Blight/brown_blight_00320.jpg,2. Brown Blight,1200,1600,568530,182.103,soft,176.741,42.995,True,ok,True
2. Brown Blight/brown_blight_00321.jpg,2. Brown Blight,1200,1600,621132,257.505,soft,174.107,40.666,True,ok,True
2. Brown Blight/brown_blight_00322.jpg,2. Brown Blight,1200,900,194551,148.079,soft,186.624,53.326,True,ok,True
2. Brown Blight/brown_blight_00323.jpg,2. Brown Blight,1200,1600,301292,97.95,blurry,179.801,49.768,True,ok,True
2. Brown Blight/brown_blight_00324.jpg,2. Brown Blight,1200,1600,353110,158.508,soft,170.336,59.503,True,ok,True
2. Brown Blight/brown_blight_00325.jpg,2. Brown Blight,1200,1600,342964,146.263,soft,173.066,59.725,True,ok,True
2. Brown Blight/brown_blight_00326.jpg,2. Brown Blight,1200,1600,399492,141.469,soft,178.817,49.963,True,ok,True
2. Brown Blight/brown_blight_00327.jpg,2. Brown Blight,1200,1600,413402,222.914,soft,170.939,59.599,True,ok,True
2. Brown Blight/brown_blight_00328.jpg,2. Brown Blight,1200,1600,447921,174.507,soft,151.81,67.953,True,ok,True
2. Brown Blight/brown_blight_00329.jpg,2. Brown Blight,1200,1600,457950,278.427,soft,173.406,56.014,True,ok,True
2. Brown Blight/brown_blight_00330.jpg,2. Brown Blight,1200,1600,403317,179.393,soft,160.69,66.258,True,ok,True
2. Brown Blight/brown_blight_00331.jpg,2. Brown Blight,1200,1600,426067,179.512,soft,165.126,53.072,True,ok,True
2. Brown Blight/brown_blight_00332.jpg,2. Brown Blight,1200,1600,414189,200.958,soft,161.296,55.775,True,ok,True
2. Brown Blight/brown_blight_00333.jpg,2. Brown Blight,1200,1600,294818,116.304,soft,174.105,44.495,True,ok,True
2. Brown Blight/brown_blight_00334.jpg,2. Brown Blight,1200,1600,434009,204.259,soft,160.926,65.097,True,ok,True
2. Brown Blight/brown_blight_00335.jpg,2. Brown Blight,1200,1600,457853,222.085,soft,166.606,57.127,True,ok,True
2. Brown Blight/brown_blight_00336.jpg,2. Brown Blight,1200,1600,449396,234.631,soft,168.632,53.265,True,ok,True
2. Brown Blight/brown_blight_00337.jpg,2. Brown Blight,1200,1600,421554,217.048,soft,159.856,66.93,True,ok,True
2. Brown Blight/brown_blight_00338.jpg,2. Brown Blight,1200,1600,391641,107.494,soft,184.924,44.9,True,ok,True
2. Brown Blight/brown_blight_00339.jpg,2. Brown Blight,1200,1600,336978,93.485,blurry,182.189,54.754,True,ok,True
2. Brown Blight/brown_blight_00340.jpg,2. Brown Blight,1200,1600,356378,108.548,soft,183.194,50.514,True,ok,True
2. Brown Blight/brown_blight_00341.jpg,2. Brown Blight,1200,1600,378316,165.045,soft,186.26,43.751,True,ok,True
2. Brown Blight/brown_blight_00342.jpg,2. Brown Blight,1200,1600,375299,168.906,soft,183.789,43.87,True,ok,True
2. Brown Blight/brown_blight_00343.jpg,2. Brown Blight,1200,1600,329401,141.136,soft,176.851,49.222,True,ok,True
2. Brown Blight/brown_blight_00344.jpg,2. Brown Blight,1200,1600,374585,167.274,soft,178.542,49.947,True,ok,True
2. Brown Blight/brown_blight_00345.jpg,2. Brown Blight,1200,1600,388392,164.637,soft,163.945,68.505,True,ok,True
2. Brown Blight/brown_blight_00346.jpg,2. Brown Blight,1200,1600,434007,214.074,soft,170.462,55.175,True,ok,True
2. Brown Blight/brown_blight_00347.jpg,2. Brown Blight,1200,1600,371706,159.42,soft,170.772,53.219,True,ok,True
2. Brown Blight/brown_blight_00348.jpg,2. Brown Blight,1200,1600,386777,138.175,soft,172.565,57.041,True,ok,True
2. Brown Blight/brown_blight_00349.jpg,2. Brown Blight,1200,1600,344355,137.542,soft,181.378,48.884,True,ok,True
2. Brown Blight/brown_blight_00350.jpg,2. Brown Blight,1200,900,174350,92.109,blurry,173.897,41.985,True,ok,True
2. Brown Blight/brown_blight_00351.jpg,2. Brown Blight,1200,1600,326364,148.19,soft,184.862,53.504,True,ok,True
2. Brown Blight/brown_blight_00352.jpg,2. Brown Blight,1200,1600,350375,143.352,soft,177.579,46.316,True,ok,True
2. Brown Blight/brown_blight_00353.jpg,2. Brown Blight,1200,1600,378525,112.101,soft,176.949,47.495,True,ok,True
2. Brown Blight/brown_blight_00354.jpg,2. Brown Blight,1200,1600,401516,231.39,soft,161.73,58.518,True,ok,True
2. Brown Blight/brown_blight_00355.jpg,2. Brown Blight,1200,1600,391025,174.559,soft,170.015,57.687,True,ok,True
2. Brown Blight/brown_blight_00356.jpg,2. Brown Blight,1200,1600,312733,103.918,soft,181.46,49.454,True,ok,True
2. Brown Blight/brown_blight_00357.jpg,2. Brown Blight,1200,1600,315616,82.471,blurry,182.035,49.354,True,ok,True
2. Brown Blight/brown_blight_00358.jpg,2. Brown Blight,1200,1600,373583,103.477,soft,172.734,45.698,True,ok,True
2. Brown Blight/brown_blight_00359.jpg,2. Brown Blight,1200,1600,355584,116.991,soft,184.219,42.891,True,ok,True
2. Brown Blight/brown_blight_00360.jpg,2. Brown Blight,1200,1600,317193,112.677,soft,177.68,46.728,True,ok,True
2. Brown Blight/brown_blight_00361.jpg,2. Brown Blight,1200,1600,360003,122.132,soft,185.735,52.387,True,ok,True
2. Brown Blight/brown_blight_00362.jpg,2. Brown Blight,1200,1600,376361,106.796,soft,183.251,42.812,True,ok,True
2. Brown Blight/brown_blight_00363.jpg,2. Brown Blight,1200,1600,332434,136.31,soft,170.854,61.724,True,ok,True
2. Brown Blight/brown_blight_00364.jpg,2. Brown Blight,1200,1600,371209,134.668,soft,172.479,53.432,True,ok,True
2. Brown Blight/brown_blight_00365.jpg,2. Brown Blight,1200,1600,325898,132.647,soft,174.552,58.078,True,ok,True
2. Brown Blight/brown_blight_00366.jpg,2. Brown Blight,1200,1600,325048,134.667,soft,173.371,50.458,True,ok,True
2. Brown Blight/brown_blight_00367.jpg,2. Brown Blight,1200,1600,353895,107.608,soft,170.629,49.206,True,ok,True
2. Brown Blight/brown_blight_00368.jpg,2. Brown Blight,1200,1600,334041,93.745,blurry,182.766,41.403,True,ok,True
2. Brown Blight/brown_blight_00369.jpg,2. Brown Blight,1200,1600,319287,82.872,blurry,179.373,46.061,True,ok,True
2. Brown Blight/brown_blight_00370.jpg,2. Brown Blight,1200,1600,491478,259.071,soft,154.56,67.111,True,ok,True
2. Brown Blight/brown_blight_00371.jpg,2. Brown Blight,1200,1600,437904,236.267,soft,156.788,60.943,True,ok,True
2. Brown Blight/brown_blight_00372.jpg,2. Brown Blight,1200,1600,326534,93.838,blurry,173.139,41.764,True,ok,True
2. Brown Blight/brown_blight_00373.jpg,2. Brown Blight,1200,1600,329054,101.932,soft,174.804,43.734,True,ok,True
2. Brown Blight/brown_blight_00374.jpg,2. Brown Blight,1200,1600,298666,74.177,blurry,187.711,50.748,True,ok,True
2. Brown Blight/brown_blight_00375.jpg,2. Brown Blight,1200,1600,300515,87.668,blurry,175.686,44.642,True,ok,True
2. Brown Blight/brown_blight_00376.jpg,2. Brown Blight,1200,1600,348099,98.028,blurry,180.185,37.724,True,ok,True
2. Brown Blight/brown_blight_00377.jpg,2. Brown Blight,1200,1600,277285,100.628,soft,178.79,45.276,True,ok,True
2. Brown Blight/brown_blight_00378.jpg,2. Brown Blight,1200,900,183489,126.413,soft,177.361,46.76,True,ok,True
2. Brown Blight/brown_blight_00379.jpg,2. Brown Blight,1200,1600,336252,161.601,soft,164.122,56.045,True,ok,True
2. Brown Blight/brown_blight_00380.jpg,2. Brown Blight,1200,1600,357279,128.615,soft,162.399,48.503,True,ok,True
2. Brown Blight/brown_blight_00381.jpg,2. Brown Blight,1200,1600,442164,269.386,soft,147.946,68.135,True,ok,True
2. Brown Blight/brown_blight_00382.jpg,2. Brown Blight,1200,1600,424138,207.851,soft,152.392,64.836,True,ok,True
2. Brown Blight/brown_blight_00383.jpg,2. Brown Blight,1200,1600,357230,165.076,soft,179.281,57.998,True,ok,True
2. Brown Blight/brown_blight_00384.jpg,2. Brown Blight,1200,1600,363998,147.191,soft,167.924,54.484,True,ok,True
2. Brown Blight/brown_blight_00385.jpg,2. Brown Blight,1200,1600,361996,138.161,soft,178.068,53.137,True,ok,True
2. Brown Blight/brown_blight_00386.jpg,2. Brown Blight,1200,1600,340251,115.801,soft,173.916,56.543,True,ok,True
2. Brown Blight/brown_blight_00387.jpg,2. Brown Blight,1200,1600,388493,152.999,soft,173.085,49.81,True,ok,True
2. Brown Blight/brown_blight_00388.jpg,2. Brown Blight,1200,1600,252560,93.498,blurry,175.482,40.267,True,ok,True
2. Brown Blight/brown_blight_00389.jpg,2. Brown Blight,1200,1600,422960,170.703,soft,173.15,49.704,True,ok,True
2. Brown Blight/brown_blight_00390.jpg,2. Brown Blight,1200,1600,354140,128.428,soft,172.126,60.988,True,ok,True
2. Brown Blight/brown_blight_00391.jpg,2. Brown Blight,1200,1600,298760,100.062,soft,183.806,50.099,True,ok,True
2. Brown Blight/brown_blight_00392.jpg,2. Brown Blight,1200,1600,335872,85.961,blurry,180.986,38.467,True,ok,True
2. Brown Blight/brown_blight_00393.jpg,2. Brown Blight,1200,1600,337426,109.702,soft,187.487,40.614,True,ok,True
2. Brown Blight/brown_blight_00394.jpg,2. Brown Blight,1200,1600,352863,108.736,soft,182.247,31.814,True,ok,True
2. Brown Blight/brown_blight_00395.jpg,2. Brown Blight,1200,1600,339799,139.97,soft,180.642,40.461,True,ok,True
2. Brown Blight/brown_blight_00396.jpg,2. Brown Blight,1200,900,202785,143.08,soft,168.364,52.853,True,ok,True
2. Brown Blight/brown_blight_00397.jpg,2. Brown Blight,1200,900,201780,99.89,blurry,158.483,47.007,True,ok,True
2. Brown Blight/brown_blight_00398.jpg,2. Brown Blight,1200,1600,308354,85.01,blurry,173.576,46.27,True,ok,True
2. Brown Blight/brown_blight_00399.jpg,2. Brown Blight,1200,1600,329893,79.411,blurry,174.054,42.349,True,ok,True
2. Brown Blight/brown_blight_00400.jpg,2. Brown Blight,1200,1600,376616,110.914,soft,182.14,38.179,True,ok,True
2. Brown Blight/brown_blight_00401.jpg,2. Brown Blight,1200,1600,338587,186.209,soft,167.6,59.976,True,ok,True
